packet_rate,avg_packet_size,flow_duration,tcp_flag_syn_count,tcp_flag_ack_count,connection_count,std_packet_interval,label
38.41635310807457,651.3085420097293,807.9907409441073,3,6,4.598110895751759,32.45637010363141,0
50.13001891877907,430.7043185804615,678.4677945763883,2,2,3.896499670200166,35.52238851918733,0
44.29253706250524,532.9379790923355,897.3607270973208,4,4,3.268804934439231,28.764141938778,0
39.29107501938888,691.8316606002313,963.9216636475184,5,6,0.9385945759770952,29.61860924130209,0
67.94557863517788,739.5683810789956,818.0633166036332,2,5,2.982072031750201,31.29797823349477,0
43.54880245394876,634.6503881730716,1185.243080448319,2,8,4.313473161325237,23.30241038217481,0
35.21413754220158,526.5408423201951,1056.127280898027,1,4,4.281383398123635,31.08736741507112,0
508.4858061109471,34.69575928003607,197.0078315917531,69,2,88.05468633127843,5.23616219979758,1
56.48709887589643,562.9988970117872,1785.247541287265,8,7,1.929679451348163,31.30592270639814,0
524.2369845998985,37.56063760101169,179.6112536824388,102,3,165.1265321457529,2.330342833843364,1
66.87141635072564,447.4343685429905,1005.077684108482,0,6,4.130526619537311,32.98040747066243,0
49.44415329089545,443.6809191303343,772.4628659150367,1,6,3.234928125088115,28.49732007410616,0
47.18215391139493,601.8849622944848,926.6985959263895,1,8,3.595131185913769,32.26137188824289,0
471.6625107266688,25.26546364471122,52.8147284284962,99,0,126.0904529326124,7.939791343385847,1
607.5748138584491,101.096196372773,110.7266459443208,81,0,108.6779128064969,1.521185068507771,1
532.6303240717992,67.52777123778398,120.7689811252995,103,1,77.30788026196832,5.853045796644863,1
45.36582307187538,731.7394065634326,678.4880271262052,3,5,1.228103317753556,37.22171705989972,0
71.22156197012633,400.6264357428545,709.7648619896881,2,7,2.120282638615444,35.88604393708457,0
61.59329803364248,552.5096343377476,951.1839052651598,0,3,3.336712295420611,42.22884784556842,0
50.69802084990019,619.2049116490032,1133.262500181842,3,6,4.132926387301035,29.65074065908178,0
72.9889812361925,577.5144018191921,990.2205633051788,6,3,2.987634061757635,33.11617948319409,0
445.3651914947851,70.518883612496,183.1521129798058,87,1,98.20787290561049,4.27580321141609,1
41.16142563798867,598.0362201073319,1085.177441238607,0,4,4.161503048481975,23.43236100823003,0
28.01194043379918,589.4051645695864,1191.06011164755,4,2,3.493195688489878,25.93915264136835,0
510.5241312141997,61.48813343852294,66.25310715432508,92,2,94.293537359466,7.325570783637741,1
49.67246729784002,387.8145100991405,1119.445643650677,2,5,2.578517002833637,21.69397797408039,0
369.7396761827861,30.25420413585142,26.76466591912165,105,0,91.17837508241404,6.01704796985851,1
661.4245159034424,76.37097432879997,123.3787456241079,113,2,67.8505253899482,4.468724141375449,1
526.1528691391339,42.07333334056008,56.88465319181595,90,2,108.6147852848853,4.997838885490008,1
50.48521627944827,608.8406886291847,729.7851267583958,1,6,2.612508685094566,37.25963316157361,0
